pmid,source_cell,target_cell,factors,factor_type,species,culture_condition,confidence,paper_type,notes,source,evidence_sentence,year,title,is_duplicate,single_tf_flag,target_cell_raw,source_cell_raw,conversion_scope,duplicate_reason,preferred_pmid,duplicate_group_id,validation_recipe_valid,validation_source_cell_valid,validation_target_cell_valid,validation_factors_valid,validation_standalone_recipe,validation_duplicate_status,validation_error_category,validation_action,validation_notes,validation_needs_review,validation_known_issue,validation_resolution,single_tf_status,source_cell_std,target_cell_std,source_cell_broad,target_cell_broad,is_broad_duplicate,broad_duplicate_reason,broad_preferred_pmid,broad_duplicate_group_id,species_inference_method,factor_inference_method,factor_inference_rationale,scope_inference_method,scope_inference_rationale
40631661,fibroblast,cardiomyocyte,PHF7,other,"human, mouse",,high,research,Single epigenetic factor PHF7 alone induces reprogramming,abstract,Genetic lineage tracing analyses revealed that PHF7 induced bona fide fibroblast-to-cardiomyocyte reprogramming events in vivo.,2025,Cellular Reprogramming by PHF7 Enhances Cardiac Function Following Myocardial Infarction.,False,False,cardiomyocyte,fibroblast,lineage_conversion,,,,,,,,,,,,Evidence sentence cites prior work rather than this paper's own result. | Evidence sentence cites prior work rather than this paper's own result. || Evidence updated (v2 prompt):,False,,resolved_evidence_updated_v2,,fibroblast,cardiomyocyte,fibroblast,cardiomyocyte,False,,,,existing,,,,
40631661,fibroblast,cardiomyocyte,"PHF7, TBX5, MEF2C","other, TF, TF",mouse,,high,research,Combinations PHF7+Tbx5 or PHF7+Mef2c+Tbx5 enhance reprogramming,abstract,Genome-wide in vitro transcriptomic analyses revealed that addition of PHF7 to Tbx5 or Mef2c and Tbx5 in fibroblasts induced global reprogramming through upregulation of unique cardiac transcriptomes.,2025,Cellular Reprogramming by PHF7 Enhances Cardiac Function Following Myocardial Infarction.,False,False,cardiomyocyte,fibroblast,lineage_conversion,,,,,,,,,,,,,,,,,fibroblast,cardiomyocyte,fibroblast,cardiomyocyte,False,,,,existing,,,,
40553371,mouse fibroblast,osteoblast,"VPA, tauroursodeoxycholic acid","small_molecule, small_molecule",mouse,,high,research,Stepwise delivery of VPA then TUDCA enhances reprogramming efficiency.,abstract,"VPA increased the expression of stemness genes, including Oct4, Nanog, and Sox2, and subsequent treatment of TUDCA enhanced the expression of osteogenic genes in the mouse fibroblast.",2025,Stepwise Administration of Bone-Targeted Lipid Nanoparticles Encapsulating Valproic Acid and TUDCA Facilitates In Vivo Direct Reprogramming for Osteoporosis Treatment.,False,False,osteoblast,mouse fibroblast,lineage_conversion,,,,,,,,,,,,,,,,,mouse fibroblast,osteoblast,fibroblast,osteoblast,False,,,,existing,,,,
40448624,somatic cell,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4","TF, TF, TF",mouse,,medium,research,VP16 fusion enhances reprogramming efficiency.,abstract,Fusion of VP16 with OCT4 and SOX2 (OvSvK) significantly increases the efficiency of induced pluripotent stem cell (iPSC) generation compared to other combinations.,2025,Enhanced Activities of OCT4 and SOX2 Promote Epigenetic Reprogramming by Shortening G1 Phase.,True,False,induced pluripotent stem cell (iPSC),somatic cell,classical_reprogramming,same_recipe;same_standardized_recipe,21445094,recipe_0066;recipe_0068;recipe_0070;recipe_0069,,,,,,,,,,,,,,somatic cell,induced pluripotent stem cell (iPSC),somatic cell,induced pluripotent stem cell,True,same_broad_cell_recipe,21445094,broad_recipe_0113,existing,,,,
40424951,PBMC,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",human,,high,research,Three donors; viral Sendai vectors used.,abstract,"In this context, we produced a three donors-derived unique collection of hiPSCs reprogrammed with OSKM, from two cell types, PBMC and Tie2+ nucleus pulposus-progenitor cells (NPPCs).",2025,"Somatic cell reprogramming from different origins and donors into iPSC, with four factors OSKM using viral Sendai vectors.",True,False,induced pluripotent stem cell (iPSC),PBMC,classical_reprogramming,same_recipe;same_standardized_recipe,30355953,recipe_0040;recipe_0051;recipe_0053,,,,,,,,,,,,,,peripheral blood mononuclear cell,induced pluripotent stem cell (iPSC),peripheral blood mononuclear cell,induced pluripotent stem cell,True,same_broad_cell_recipe,30355953,broad_recipe_0095,existing,,,,
40424951,Tie2+ nucleus pulposus-progenitor cell,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",human,,high,research,Three donors; viral Sendai vectors used.,abstract,"In this context, we produced a three donors-derived unique collection of hiPSCs reprogrammed with OSKM, from two cell types, PBMC and Tie2+ nucleus pulposus-progenitor cells (NPPCs).",2025,"Somatic cell reprogramming from different origins and donors into iPSC, with four factors OSKM using viral Sendai vectors.",False,False,induced pluripotent stem cell (iPSC),Tie2+ nucleus pulposus-progenitor cell (NPPC),classical_reprogramming,,,,,,,,,,,,,,,,,Tie2+ nucleus pulposus-progenitor cell,induced pluripotent stem cell (iPSC),Tie2+ nucleus pulposus-progenitor cell,induced pluripotent stem cell,False,,,,existing,,,,
40301626,human morula or early blastocyst stage preimplantation embryo cell,expanded potential stem cells (EPSCs),not specified,other,human,preimplantation embryo culture,medium,review,Direct derivation without exogenous factors.,abstract,"Here we report protocols for deriving stable hEPSC lines directly from morula or early blastocyst stages of human preimplantation embryos (hEPSC-em) and by reprogramming human dermal fibroblasts (human induced EPSCs) using six exogenous factors, as an extension to our previous protocols on deriving porcine EPSCs from preimplantation embryos and by reprogramming somatic cells.",2025,Establishment of human expanded potential stem cell lines via preimplantation embryo cultivation and somatic cell reprogramming.,False,False,expanded potential stem cells (EPSCs),human morula or early blastocyst stage preimplantation embryo cells,lineage_conversion,,,,,,,,,,,hide_incomplete_recipe,Medium-confidence abstract entry with unspecified factors; hidden from default view.,False,,medium_abstract_vague_factors,,human morula or early blastocyst stage preimplantation embryo cell,expanded potential stem cells (EPSCs),human morula or early blastocyst stage preimplantation embryo cell,expanded potential stem cells (EPSCs),False,,,,existing,,,,
40301626,human fibroblast,expanded potential stem cells (EPSCs),six exogenous factors,other,human,,medium,review,Factors not named in abstract; referenced from previous protocol.,abstract,"Here we report protocols for deriving stable hEPSC lines directly from morula or early blastocyst stages of human preimplantation embryos (hEPSC-em) and by reprogramming human dermal fibroblasts (human induced EPSCs) using six exogenous factors, as an extension to our previous protocols on deriving porcine EPSCs from preimplantation embryos and by reprogramming somatic cells.",2025,Establishment of human expanded potential stem cell lines via preimplantation embryo cultivation and somatic cell reprogramming.,False,False,expanded potential stem cells (EPSCs),human fibroblast,lineage_conversion,,,,,,,,,,,,,,,,,human fibroblast,expanded potential stem cells (EPSCs),fibroblast,expanded potential stem cells (EPSCs),False,,,,existing,,,,
40016442,patient somatic cell,induced pluripotent stem cell (iPSC),not specified,other,human,,low,research,Notch3 variant position affects hiPSC phenotype and protein profile.,abstract,"Six hiPSCs lines were generated: two from patients with CADASIL with EGFr 1-6 pathogenic variants, two from patients with EGFr 7-34 variants, and two from controls.",2025,NOTCH3 Variant Position Affects the Phenotype at the Pluripotent Stem Cell Level in CADASIL.,True,False,induced pluripotent stem cell (iPSC),patient somatic cell,classical_reprogramming,same_recipe;same_standardized_recipe,32745714,recipe_0067;recipe_0078;recipe_0077,,,,,,,,,,,,,,patient somatic cell,induced pluripotent stem cell (iPSC),patient somatic cell,induced pluripotent stem cell,True,same_broad_cell_recipe,32745714,broad_recipe_0134,existing,,,,
39993607,mouse embryonic stem cell,2-cell-like cell (2CLC),not specified,other,mouse,,medium,review,Review; factors not specified in abstract,abstract,"Accumulating evidence has indicated that a multitude of regulators including transcription factors, epigenetic modifications, and RNA regulators, exert crucial functions in the reprogramming of ESCs towards 2CLCs.",2025,Totipotent-like reprogramming: Molecular machineries and chemical manipulations.,False,False,2-cell-like cell (2CLC),mouse embryonic stem cell (mESC),directed_differentiation,,,,,,,,,,,hide_incomplete_recipe,Medium-confidence abstract entry with unspecified factors; hidden from default view.,False,,medium_abstract_vague_factors,,mouse embryonic stem cell,2 cell-like cell (2CLC),embryonic stem cell,2 cell-like cell (2CLC),False,,,,existing,,,,
39972074,B-cell,macrophage,CEBPA,TF,human,,high,research,CEBPA-induced transdifferentiation; enhancer cooperation studied.,abstract,"Here, we use SEGCOND to identify PTCs in a CEBPA-induced B-cell-to-macrophage transdifferentiation system.",2025,Synergistic and antagonistic activities of IRF8 and FOS enhancer pairs during an immune-cell fate switch.,True,True,macrophage,B-cell,lineage_conversion,same_standardized_recipe,37365888,recipe_0040;recipe_0041,,,,,,,,,,,,,standalone_valid,B cell,macrophage,B cell,macrophage,True,same_broad_cell_recipe | Model confirmed merge (high): Same recipe (B cell to macrophage with CEBPA) as multiple peer rows | minor source variation is acceptable.,22086955,broad_recipe_0069,existing,,,,
39696686,primary mouse pancreatic β cell,β cell-induced progenitor-like cells (βiPLCs),"OCT4, KLF4, c-MYC, SOX2","TF, TF, TF, TF",mouse,,medium,research,"Interrupted reprogramming used, factors not specified",abstract,We generated β cell-induced progenitor-like cells (βiPLCs) from primary mouse pancreatic β cells through interrupted reprogramming.,2024,Microfluidic chip systems for characterizing glucose-responsive insulin-secreting cells equipped with FailSafe kill-switch.,False,False,β cell-induced progenitor-like cells (βiPLCs),primary mouse pancreatic β cell,lineage_conversion,,,,,,,,,,,hide_incomplete_recipe,Medium-confidence abstract entry with unspecified factors; hidden from default view.,False,,medium_abstract_vague_factors,,primary mouse pancreatic β cell,β cell-induced progenitor-like cells (βiPLCs),primary mouse pancreatic β cell,insulin-producing cell,True,same_broad_cell_recipe,39696686,broad_recipe_0135,existing,deepseek_high,"Full text explicitly states OKMS cassette encodes Oct4, Klf4, c-Myc, Sox2 for reprogramming.",,
39689498,lung fibroblast,arterial-like induced-endothelial cell,"Sox17, Erg","TF, TF",mouse,,high,research,Organ-specific identity derived from starting cell origin.,abstract,Sox17-Erg direct reprogramming is a potent tool for the in vitro and in vivo generation of arterial-like induced-endothelial cells from fibroblasts.,2025,Sox17 and Erg synergistically activate endothelial cell fate in reprogramming fibroblasts.,False,False,arterial-like induced-endothelial cell,lung fibroblast,lineage_conversion,,,,,,,,,,,,,,,,,lung fibroblast,arterial-like induced-endothelial cell,fibroblast,endothelial cell,True,same_broad_cell_recipe,38755186,broad_recipe_0136,deepseek_high,,,,
39689498,heart fibroblast,arterial-like induced-endothelial cell,"Sox17, Erg","TF, TF",mouse,,high,research,Different mediators Bach2 and Etv4 involved.,abstract,Sox17-Erg direct reprogramming is a potent tool for the in vitro and in vivo generation of arterial-like induced-endothelial cells from fibroblasts.,2025,Sox17 and Erg synergistically activate endothelial cell fate in reprogramming fibroblasts.,False,False,arterial-like induced-endothelial cell,heart fibroblast,lineage_conversion,,,,,,,,,,,,,,,,,heart fibroblast,arterial-like induced-endothelial cell,fibroblast,endothelial cell,True,same_broad_cell_recipe,38755186,broad_recipe_0136,deepseek_high,,,,
39406776,cardiac fibroblast,partially multipotent stem-like cell,"SALL4, GATA4","TF, TF",human,,high,research,"Induced similar transition, not observed in skin fibroblasts",abstract,"Additionally, significant stem-like fate transitions and cardiogenic abilities are induced in human cardiac fibroblasts, but not in rat or human skin fibroblasts.",2024,Sall4 and Gata4 induce cardiac fibroblast transition towards a partially multipotent state with cardiogenic potential.,False,False,partially multipotent stem-like cells,cardiac fibroblast,lineage_conversion,,,,,,,,,,,,,,,,,cardiac fibroblast,partially multipotent stem-like cell,fibroblast,partially multipotent stem-like cell,False,,,,existing,,,,
39358564,induced pluripotent stem cell,induced pluripotent stem cell (iPSC),conditioned medium from CRC cells,other,human,conditioned medium from CRC cells,medium,research,Conversion achieved using CRC cell-conditioned medium.,abstract,"In the present study, we converted hiPSCs into cancer stem-like cells by culture with conditioned medium (CM) from CRC cells.",2024,Targeting CREB-binding protein (CBP) abrogates colorectal cancer stemness through epigenetic regulation of C-MYC.,False,False,colorectal cancer stem-like cells (hiPSC-CSCs),induced pluripotent stem cell (iPSC),classical_reprogramming,,,,,,,,,,,,,,,,,induced pluripotent stem cell,induced pluripotent stem cell (iPSC),induced pluripotent stem cell,induced pluripotent stem cell,False,,,,existing,,,,
39282363,mouse fibroblast,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4","TF, TF, TF",mouse,,high,research,miR-290 and miR-302 clusters essential but not exogenously added,abstract,"Here, we used genetic knockouts to dissect the requirement for the miR-290 and miR-302 clusters during the reprogramming of mouse fibroblasts into induced pluripotent stem cells (iPSCs) with retrovirally introduced Oct4, Sox2, and Klf4.",2024,The miR-290 and miR-302 clusters are essential for reprogramming of fibroblasts to induced pluripotent stem cells.,True,False,induced pluripotent stem cell (iPSC),mouse fibroblast,classical_reprogramming,same_recipe;preprint_peer_review;same_standardized_recipe,40037390,recipe_0068;title_0009;recipe_0038;recipe_0039,,,,,,,,,,,,,,mouse fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,True,same_broad_cell_recipe,19696409,broad_recipe_0065,existing,,,,
38909361,human fibroblast,pancreatic ductal-like cell,not specified,other,human,,medium,research,Protocol for FI-snMultiome-seq to identify factor expression,abstract,"We describe the steps for barcoding TFs, converting human fibroblasts to pancreatic ductal-like cells using defined TFs, and preparing library for FI-snMultiome-seq analysis.",2024,Protocol to identify defined reprogramming factor expression using a factor-indexing single-nuclei multiome sequencing approach.,False,False,pancreatic ductal-like cell,human fibroblast,lineage_conversion,,,,,,,,,,,hide_incomplete_recipe,Medium-confidence abstract entry with unspecified factors; hidden from default view.,False,,medium_abstract_vague_factors,,human fibroblast,pancreatic ductal-like cell,fibroblast,pancreatic ductal cell,False,,,,existing,,,,
38810137,cochlear supporting cell,inner and outer hair cell,"ATOH1, GFI1, Pou4f3, Six1","TF, TF, TF, TF",mouse,,high,research,GPAS induces functional hair cell regeneration in damaged mouse cochlea.,abstract,"Here, cochlear SC trans-differentiation into outer and inner HC by the induced expression of the key transcription factors Atoh1 and its co-regulators Gfi1, Pou4f3, and Six1 (GPAS), which are necessary for SCs that are destined for HC development and maturation via the AAV-ie targeting the inner ear stem cells are successfully achieved.",2024,AAV-mediated Gene Cocktails Enhance Supporting Cell Reprogramming and Hair Cell Regeneration.,False,False,inner and outer hair cells,cochlear supporting cell,lineage_conversion,,,,,,,,,,,,,,,,,cochlear supporting cell,inner and outer hair cell,cochlear supporting cell,hair cell,False,,,,existing,,,,
